fight_id,fighter_id,opening,closing_range_min,closing_range_max
5237736e6b37c609,e9a3aeb207578eea,185,147,150
6242126d8d06a7ca,e9a3aeb207578eea,-115,-140,-135
699a70c8fb3c0273,e9a3aeb207578eea,-230,-285,-265
6afaf0ca45431a11,e9a3aeb207578eea,-140,120,125
85a58685504c63b4,e9a3aeb207578eea,-245,-300,-295
9c79433a4686f3fc,e9a3aeb207578eea,-105,143,145
9ee818e10dcf3b45,e9a3aeb207578eea,-110,-139,-130
b0cb6a1da8e0da81,e9a3aeb207578eea,-190,-235,-225
cefb47bcc04f540e,e9a3aeb207578eea,185,195,210
de93fda66d203c26,e9a3aeb207578eea,-200,-210,-180
f7cce33f6563dd72,e9a3aeb207578eea,125,150,165
fb70b62915fdcec6,e9a3aeb207578eea,145,150,166
02731f017c838ad4,e9ac7bfb65c25497,190,400,450
437c6e18f41287f1,e9ac7bfb65c25497,135,111,130
50e0bcba7551a25f,e9ac7bfb65c25497,185,225,245
7fd810af30144119,e9ac7bfb65c25497,175,375,450
9fa3623172adb4cd,e9ac7bfb65c25497,150,100,120
f8ee14dbf966b9e6,e9ac7bfb65c25497,-160,-115,-114
11cb7d7d774d5e6a,e9bc5748e6a76bb6,170,170,175
b90a5b9061ec54a5,e9bc5748e6a76bb6,170,245,247
ab7934f39038ab27,e9e1acc96536bb4f,250,215,215
afd5e85676eb697d,e9e1acc96536bb4f,320,350,350
ecb9c5ae7fd7a5cc,e9e1acc96536bb4f,325,300,375
f126491f024c1563,e9e1acc96536bb4f,320,455,455
0c27552ea7bc8c8a,ea3dcc417c322064,-155,-175,-163
43af7c5772e8198f,ea3dcc417c322064,205,150,170
5d6fb4acfe5cc8a1,ea3dcc417c322064,-110,-139,-110
eb4e9ec015533ab4,ea3dcc417c322064,315,260,425
1de342e9309c5f0f,ea7e5bc78d9de658,-235,-714,-525
2d36e2c10ee349fe,ea7e5bc78d9de658,170,170,197
415ea2520b7ba720,ea7e5bc78d9de658,105,120,145
65352221c0bfe52d,ea7e5bc78d9de658,155,-230,-175
81af3b60203d92df,ea7e5bc78d9de658,-260,-500,-450
8b341eb556c97c23,ea7e5bc78d9de658,-275,-400,-325
d5e927306f5d859b,ea7e5bc78d9de658,170,-165,-152
2372578d3f554c65,eaa9402e5a7990ad,-173,140,155
0149e875b31e57f8,eabf206b162b3b83,200,260,300
01f396a7372dc8ff,eabf206b162b3b83,220,190,205
0f8b2f7299b5e114,eabf206b162b3b83,100,125,127
13e2ff8b3a122094,eabf206b162b3b83,240,250,290
1671723154d8e324,eabf206b162b3b83,-110,-213,-188
1d8ee477e682a8fc,eabf206b162b3b83,165,150,170
29f40d82bd128c65,eabf206b162b3b83,175,245,265
2d1ac675e6c1e6ea,eabf206b162b3b83,130,145,160
2db0998b24c11ea0,eabf206b162b3b83,154,390,475
4560734220b96851,eabf206b162b3b83,250,195,225
47b1cd4e3e2595f8,eabf206b162b3b83,170,110,132
6db4d7827082d5b9,eabf206b162b3b83,-170,-102,120
714d6fc1eaca9624,eabf206b162b3b83,290,550,575
74dae3d87a99cf5d,eabf206b162b3b83,105,-155,-147
766b4f5e77ab0860,eabf206b162b3b83,-158,155,180
7990b6716a53b2cd,eabf206b162b3b83,200,310,360
8104fe27bdc46914,eabf206b162b3b83,140,175,200
8cf6b22995c9efb8,eabf206b162b3b83,-160,-120,-111
c63edd25d2201a46,eabf206b162b3b83,165,180,200
c770192a9f3261cd,eabf206b162b3b83,185,225,305
cfd3e62c638fbd1f,eabf206b162b3b83,600,650,800
04e2d50c24a88dbd,eae431e70064e046,130,125,150
30eb24f7904c2128,eae431e70064e046,-175,-200,-162
33d2a1dbb8a7fef5,eae431e70064e046,-200,-360,-350
46fa8e79fe8a9539,eae431e70064e046,100,-175,-144
5305049e4215d263,eae431e70064e046,-115,-120,-106
78e38f1ad43c3479,eae431e70064e046,-185,-275,-250
a2a5809ed8a01b45,eae431e70064e046,175,210,220
a850ba762f3c5334,eae431e70064e046,-350,-345,-290
bd6909a463a1de2b,eae431e70064e046,-350,-335,-330
e24c8aab497b4fe1,eae431e70064e046,125,190,215
e966de63c8e6b1d5,eae431e70064e046,200,280,320
f3bebb48771a414a,eae431e70064e046,-185,-110,-110
f91709b071e8295a,eae431e70064e046,-315,-210,-195
01f7c28804746979,eae48ff31db420c2,100,-220,-195
103a7d8c4f17714b,eae48ff31db420c2,325,260,295
13a8ddb1c3f55ed4,eae48ff31db420c2,-300,-1000,-800
1f5f59924b59408b,eae48ff31db420c2,-140,-286,-235
5f5b626e67529056,eae48ff31db420c2,-310,-900,-549
6c2199524d762b11,eae48ff31db420c2,-1000,-1667,-1000
7ed98f8d1ffae082,eae48ff31db420c2,-305,-172,-160
8515f07911765f89,eae48ff31db420c2,-175,-350,-250
99dbe9669f31ed91,eae48ff31db420c2,-650,-714,-600
9feb9500b0fedfcd,eae48ff31db420c2,100,-325,-255
ce7744d45a698aa6,eae48ff31db420c2,-225,-220,-190
ecb24300bb3bef8c,eae48ff31db420c2,-230,-260,-222
189d14e4e1602c48,eaea0fc7b76525a8,210,215,215
19f615a7a5cfd304,eaea0fc7b76525a8,170,170,170
a245b4d0a7861fb8,eaea0fc7b76525a8,120,105,105
f7e5e9fdcbff28b3,eaea0fc7b76525a8,125,125,125
d8335b728604b222,eb04b9d31e938edb,240,250,325
2e8217f029c25a3a,eb1723480fa2f96c,145,270,270
cfacff39c9f3b2f9,eb1723480fa2f96c,175,165,165
d66f2c83c26e5b80,eb1723480fa2f96c,-275,-155,-155
29cd6bee493a8662,eb29176b03dfa888,-120,-105,100
3542b1fd47163fcd,eb29176b03dfa888,-215,-220,-220
73726e32d26c17ee,eb29176b03dfa888,-320,-320,-320
856fab879c68ded7,eb29176b03dfa888,225,320,350
8e9f2b82a7b87778,eb29176b03dfa888,-350,-360,-360
94f880f25dd011cd,eb29176b03dfa888,337,350,350
a2bd4c46f89f19ae,eb29176b03dfa888,-230,-175,-175
a3f89ad71e1caa81,eb29176b03dfa888,150,300,330
ab4862ea4cbd0750,eb29176b03dfa888,185,295,315
be79dafe6c0b7671,eb29176b03dfa888,135,-105,-105
c40fd062610d4e61,eb29176b03dfa888,-115,-108,-108
d90567f7d4372160,eb29176b03dfa888,105,-115,-115
dc58af0c02a42743,eb29176b03dfa888,160,125,125
de84ebe3b8cb8cd3,eb29176b03dfa888,135,-125,-125
e8c24a1754599237,eb29176b03dfa888,-120,165,170
fc0d77057ec806fe,eb29176b03dfa888,-220,-245,-245
20971ed9a842b0cb,eb393afdbe3293d5,-200,-120,100
89db7aca37b87711,eb393afdbe3293d5,-500,-600,-549
911b73db91738da6,eb393afdbe3293d5,111,-110,105
cd137988da724076,eb393afdbe3293d5,-250,-290,-275
ce1436a9b58902a7,eb393afdbe3293d5,-166,-245,-225
1c29c53ff032c5c1,eb70e786bbdf1d16,215,164,210
5f8a92f10e5451ce,eb70e786bbdf1d16,240,750,1000
0d1af8c6a5793185,eb8d8c2a95cfccb8,360,360,430
24581e2b39fe3319,eb8d8c2a95cfccb8,-120,110,150
44a55ba1de2b30e2,eb8d8c2a95cfccb8,285,333,425
4b1aec2395ebca14,eb8d8c2a95cfccb8,-150,-225,-198
55231cc4112334b4,eb8d8c2a95cfccb8,-600,-500,-375
96d4fe315722d1c1,eb8d8c2a95cfccb8,-230,-455,-390
c4e4954beb59eca6,eb8d8c2a95cfccb8,-150,-155,-142
002921976d27b7da,ebc1f40e00e0c481,175,185,190
008d1123cc90f003,ebc1f40e00e0c481,160,155,155
1298d89922befa8c,ebc1f40e00e0c481,175,185,185
17067cf55726c673,ebc1f40e00e0c481,-210,-190,-180
17cda9957f96883f,ebc1f40e00e0c481,150,290,290
440936f9db783997,ebc1f40e00e0c481,-105,-170,-170
4de28817db9fc9d8,ebc1f40e00e0c481,-110,-115,-111
55e12d44e9e524cf,ebc1f40e00e0c481,-195,-200,-200
6eaa4981d0335c8a,ebc1f40e00e0c481,-115,125,140
727c8004faed648d,ebc1f40e00e0c481,100,118,118
8784ae31153178cd,ebc1f40e00e0c481,135,165,168
95c229097cd2d7c3,ebc1f40e00e0c481,205,220,220
98301c092f00cb01,ebc1f40e00e0c481,-140,-160,-160
a29236fcb395f443,ebc1f40e00e0c481,-145,-145,-145
a8dc7400f270a144,ebc1f40e00e0c481,-130,-130,-130
a97a7707d5021181,ebc1f40e00e0c481,180,155,155
b0367c907cc549c0,ebc1f40e00e0c481,-175,-182,-175
bbc8e8a69e9bd106,ebc1f40e00e0c481,115,130,130
bfb7d17161aec938,ebc1f40e00e0c481,-380,-185,-173
c996b2ff10a915b1,ebc1f40e00e0c481,-180,-210,-205
cfc550960a7ec353,ebc1f40e00e0c481,135,101,110
d480d01418ae0143,ebc1f40e00e0c481,-190,-225,-210
e93d07a18ca847c8,ebc1f40e00e0c481,105,101,101
ed6a02c8dcc6f922,ebc1f40e00e0c481,-260,-120,-120
0f369d09416b9e34,ebef46976554f975,105,110,115
1b6e5363eb81c409,ebef46976554f975,145,145,150
462a95890423d3c6,ebef46976554f975,-110,-165,-152
59861c3d19eb46ef,ebef46976554f975,-210,-139,-132
93a1cd50374397c0,ebef46976554f975,115,105,125
23865dfc8361ac62,ec0dcceace7d25a3,600,380,450
f466cd99d02644e9,ec0dcceace7d25a3,130,-130,-111
1cd63899011c4bf6,ec13c393d029297d,-350,-400,-345
3c69bed42893da75,ec13c393d029297d,130,150,175
5cd2dd6075fadcce,ec13c393d029297d,-160,-235,-200
001441f70c293931,ec18eb918121787c,,,
9d98e1c0d62213cf,ec18eb918121787c,150,190,200
7ada9af99946d456,ec23c1be628d8057,265,450,470
a73e33dfce8fcfd8,ec23c1be628d8057,240,200,220
b70313eae7c24b27,ec23c1be628d8057,150,122,165
c096342c57a6f2c4,ec23c1be628d8057,110,175,200
e1897ff433134cb8,ec23c1be628d8057,-300,-174,-148
ec490d4224d3bc78,ec23c1be628d8057,130,140,155
273f9520d75f3dac,ec2d13a87d3d9541,190,175,175
63c08ecea35e8bee,ec2d13a87d3d9541,-160,-230,-205
d5778494ce663d7f,ec2d13a87d3d9541,-150,-165,-165
154da5e0d8541508,ec33146e43e58933,250,260,260
62fbd9d089a9a306,ec33146e43e58933,-185,-185,-185
0bf405dabb25251a,ec34349e7dffcde7,-265,-450,-410
27bfb9205119f23b,ec34349e7dffcde7,-210,-278,-243
4c05732d411d6412,ec34349e7dffcde7,-475,-475,-460
5bfaa389a67139fd,ec34349e7dffcde7,-380,-305,-280
5c30f6535a08d598,ec34349e7dffcde7,-505,-575,-560
6ab9d2d334f613c8,ec34349e7dffcde7,145,-103,110
70d69cf33984d7d1,ec34349e7dffcde7,-210,-300,-280
7fe0cec2b0f1c146,ec34349e7dffcde7,-365,-227,-200
b76590c02f86e705,ec34349e7dffcde7,-130,155,170
c3425412e4f2f486,ec34349e7dffcde7,-400,-270,-260
d5577e3272ef3032,ec34349e7dffcde7,-380,-333,-280
e8d59c27b467d716,ec34349e7dffcde7,-265,-290,-279
2fef7ac78df0cccc,ec52462a1b41f714,-270,-355,-350
37835a0f9bbb4d4e,ec52462a1b41f714,-230,-180,-165
6dd0874dec826397,ec52462a1b41f714,-150,-110,-105
918c2efc59c1952e,ec52462a1b41f714,-215,-130,-111
a337e11f80a75b7d,ec52462a1b41f714,-230,-220,-200
b5f70d0c88f12645,ec52462a1b41f714,140,200,235
c8a9d3917d77ede2,ec52462a1b41f714,115,170,175
0da0dc2c7eb29f58,ec664422b22d9787,-175,-145,-135
26582aa0b79d2f20,ec664422b22d9787,255,200,210
c06eaf92bdfde8e6,ec664422b22d9787,285,270,270
c4da9ec26a924a7d,ec664422b22d9787,125,470,475
588a39cab19065bc,ec71a892fada28c7,-115,-145,-135
5cf03fdfe557803f,ec71a892fada28c7,135,-105,105
6486579eee778b4d,ec71a892fada28c7,135,125,130
7ac1c2f87b795742,ec71a892fada28c7,140,122,140
d97970009fbfca30,ec71a892fada28c7,150,105,113
d7f151f529543431,ecdf14f4f8643d39,280,320,320
ea9059fd076a2f1e,ecdf14f4f8643d39,200,380,420
2a28ce0035468735,ece280745f8727b8,175,235,235
8360accf6f70ebc4,ece280745f8727b8,-135,100,100
ade59be2e9bc1108,ece280745f8727b8,200,265,328
11b369120409d2aa,ed209f6618c82e41,-185,-155,-150
2c8d1f5bb73a812b,ed209f6618c82e41,165,240,248
43e416795dbd10e9,ed209f6618c82e41,-105,-106,-105
72d6996a60856b5f,ed209f6618c82e41,-210,-145,-145
9f5c84d05107f42b,ed209f6618c82e41,-135,-230,-225
cf5f9da861c5e63f,ed209f6618c82e41,115,-109,-105
f638f176dd1834c0,ed209f6618c82e41,220,167,200
f9e07282f3444d09,ed209f6618c82e41,130,132,135
11a83369d49ad138,ed2a8cc402173781,120,130,165
49c0071ae52fc83a,ed74afc8b5b47a61,110,115,120
bd9100f5d4ee6823,ed74afc8b5b47a61,185,130,140
d1b2ce8ee57307c0,ed74afc8b5b47a61,165,185,185
ec659c4e19f62700,ed74afc8b5b47a61,-230,-465,-410
81127436605d3c88,ed7d329d7c29428d,120,130,169
c7fadbdfdc14c282,ed7d329d7c29428d,300,260,280
23bc29f1b6baacad,ed9d8ee3a4239b1c,100,140,141
543de77637ad2a20,ed9d8ee3a4239b1c,-140,-148,-125
60de5efe5b439c8b,ed9d8ee3a4239b1c,-245,-190,-176
aeac1209f15157ed,ed9d8ee3a4239b1c,-215,-375,-365
cc1993d02d28a3b9,ed9d8ee3a4239b1c,-705,-1000,-900
d1aaef0d7f0c8e8b,ed9d8ee3a4239b1c,-300,-500,-490
d2591df4fa9cc44e,ed9d8ee3a4239b1c,-265,-275,-265
fee873593f588437,ed9d8ee3a4239b1c,-230,-470,-450
2ccecfdd7683043e,edad57b3dddf2168,-155,-170,-160
77c1e127c1be9983,edad57b3dddf2168,270,380,380
b43c83505edcd8fa,edad57b3dddf2168,140,170,175
18d6df67968bf06b,edd02825c29028fe,-120,100,124
4843f369dc8b5de5,edd02825c29028fe,170,172,185
567cefcaba821205,edd02825c29028fe,195,320,330
966bf043577f8b6a,edd02825c29028fe,250,275,350
ad878cdd4fa36a3a,edd02825c29028fe,-120,-111,-105
c1e039419a671b9e,edd02825c29028fe,-130,-170,-155
707d6023b8723c5d,edd8d5d8089a35f8,180,220,220
1ed8776f978a0155,ee18ff42063174df,-125,-152,-145
2c7b788effdc1b4c,ee18ff42063174df,-305,-200,-190
40707ddc9fdea500,ee18ff42063174df,-125,-180,-163
9c24c03131d5b49a,ee18ff42063174df,150,175,220
b52dccbe69864d2a,ee18ff42063174df,110,-110,100
759659ca9303c720,ee4b670e159f4a33,200,270,270
0b4ac9bcf5dbb382,ee624ee2a18f2a43,120,-105,120
1f70cf05ec46f065,ee624ee2a18f2a43,-350,-390,-390
031eac0f0f85d0bf,ee779c43a8926d52,-350,-550,-525
041dd0fae4650970,ee779c43a8926d52,100,-105,-105
0b217fc503bd0585,ee779c43a8926d52,-230,-285,-285
15750dc75b7426f3,ee779c43a8926d52,163,200,200
25cb0e15dfc8deb3,ee779c43a8926d52,-230,-240,-220
3046c0d0208a65f1,ee779c43a8926d52,120,-101,-101
3e126f482e9a84b8,ee779c43a8926d52,190,215,215
57dca2ebe96ed622,ee779c43a8926d52,-155,-180,-180
68ac97071275099f,ee779c43a8926d52,-450,-375,-375
8f9b16f170dbdbb6,ee779c43a8926d52,190,180,188
9dc5b5f29d9ff028,ee779c43a8926d52,400,440,440
c8ec6fd9aa2dcc23,ee779c43a8926d52,-140,-200,-190
c8f619a71b714ec7,ee779c43a8926d52,125,110,117
e0df5f84686586a1,ee779c43a8926d52,-155,-191,-191
e2e23aee91e27847,ee779c43a8926d52,-245,-142,-135
e3ca9462ad0d7685,ee779c43a8926d52,-210,-245,-240
e5a88d0e816fd0f1,ee779c43a8926d52,150,180,185
02c54d382fb1c347,ee9d73f4fee9cbdd,-350,-400,-400
20d732758337f0a5,ee9d73f4fee9cbdd,150,137,150
2a23f787fff1d837,ee9d73f4fee9cbdd,-160,165,165
8857bf28823b1b2d,ee9d73f4fee9cbdd,140,215,245
92d0c39f0df77c7e,ee9d73f4fee9cbdd,190,190,190
b0367c907cc549c0,ee9d73f4fee9cbdd,135,155,157
c8fbe7ade97e2055,ee9d73f4fee9cbdd,165,230,230
ca93e3f69fa3d725,ee9d73f4fee9cbdd,-150,-110,-110
dba1add63d4bcbaa,ee9d73f4fee9cbdd,-290,-220,-210
fc6d1396755692b4,ee9d73f4fee9cbdd,-225,-185,-185
03aec9073946907f,ee9ebceabfd16fa7,145,235,245
083a0283b7bc503b,ee9ebceabfd16fa7,-400,-380,-360
089a17e450cc98aa,ee9ebceabfd16fa7,-130,-162,-135
7013a95ea4014606,ee9ebceabfd16fa7,-120,-155,-145
76602c3658d70273,ee9ebceabfd16fa7,-110,-170,-170
94371d1af8aab471,ee9ebceabfd16fa7,-215,-220,-215
962e74250884e4c1,ee9ebceabfd16fa7,175,170,180
9c0721bd410e7a0e,ee9ebceabfd16fa7,-190,-250,-240
b319a24919106555,ee9ebceabfd16fa7,145,140,140
b51163f358495b41,ee9ebceabfd16fa7,160,135,140
b8019af428c064ef,ee9ebceabfd16fa7,-175,-315,-275
b9c82dfde8b66e37,ee9ebceabfd16fa7,-275,-400,-335
d401522de73b7bee,ee9ebceabfd16fa7,-135,-155,-143
d5955b81c26230ff,ee9ebceabfd16fa7,-110,137,150
dad034faf3d62cb9,ee9ebceabfd16fa7,-150,-145,-144
dbb0ca0198ac514a,ee9ebceabfd16fa7,-105,-165,-161
dcee56e0cbfacb45,ee9ebceabfd16fa7,-230,-160,-155
e0b323dae5bf4c90,ee9ebceabfd16fa7,100,-152,-130
fa2e2a035b36b9d6,ee9ebceabfd16fa7,-405,-650,-510
04193f1fff93ddb1,eea0274e153256a0,220,360,360
1fb62d8192128dc1,eea0274e153256a0,-140,-185,-185
ee85a66d86490f83,eea0274e153256a0,230,235,235
22e5596f75d9d8e7,eeabcd4dc6619129,250,435,435
f3bb58f485dc2008,eeabcd4dc6619129,150,145,150
47f9c14a7dca1ad7,eebc23626e38f5dc,110,312,350
66eee2320e900a8a,eebc23626e38f5dc,130,220,290
8e1ae2ae6694b131,eebc23626e38f5dc,-215,-161,-149
dccea04cc3567955,eebc23626e38f5dc,125,180,185
86deadaab9905a03,eee0ef3e2b14816b,-185,-265,-250
f0d839f6d712a233,eee7dafac7d672b5,125,245,280
faca931257ad2e92,eee7dafac7d672b5,150,240,255
03a200326e56d597,eef9b891edbd4604,220,350,380
19d6c7f5263c9398,eef9b891edbd4604,320,350,420
27a6a6d4e3f8be75,eef9b891edbd4604,-190,-290,-275
319053a9de63ab85,eef9b891edbd4604,160,255,255
57b986d06bde71c2,eef9b891edbd4604,120,195,220
6ac1478baeddaae8,eef9b891edbd4604,-275,225,225
70feb2bfc12b97d4,eef9b891edbd4604,-155,-115,-110
83414cc83ec3f2ac,eef9b891edbd4604,-150,-160,-160
bd057764cb51f065,eef9b891edbd4604,-170,-190,-190
c79b862be039d9f0,eef9b891edbd4604,-105,110,111
c996b2ff10a915b1,eef9b891edbd4604,140,180,188
cca58aece2816dd1,eef9b891edbd4604,300,320,320
cd67f6ddb2920193,eef9b891edbd4604,-120,165,166
cd96998e837b0da1,eef9b891edbd4604,135,130,135
eebb4dde70a67369,eef9b891edbd4604,-215,-120,-114
ef3c1a2ac6510d26,eef9b891edbd4604,-140,-125,-120
fb98219ce569b384,eef9b891edbd4604,-165,-150,-135
fe52c91f751e8db6,eef9b891edbd4604,-125,115,140
024a04f78b37b7d9,ef1182eb28c17d4e,300,300,330
2d8db91f91f68069,ef1182eb28c17d4e,185,160,185
2ea1f463620bcd3d,ef44e4ea9050f2ea,130,-139,-112
9d204f44a9988b93,ef44e4ea9050f2ea,225,-556,-450
5098d052525da54f,ef5dcb10d2bd4b0f,110,145,154
6d6ab10cbaa45e8c,ef5dcb10d2bd4b0f,130,-126,-120
77f960d82cda0b76,ef5dcb10d2bd4b0f,160,160,164
a6db8eb1fb3eebf2,ef5dcb10d2bd4b0f,-300,-480,-400
ad26bf55ff201f4f,ef5dcb10d2bd4b0f,110,105,120
f41e83de703acf85,ef5dcb10d2bd4b0f,136,148,165
040f9c9b470f3e6b,ef7fa30364cbe7f2,-190,-315,-315
4f722e80eadb6d2f,ef7fa30364cbe7f2,-280,-300,-290
57ab45aa1ebd087e,ef7fa30364cbe7f2,-350,-600,-475
6bcf5381dd8de85b,ef7fa30364cbe7f2,-160,-185,-185
76690fbdcaa85c21,ef7fa30364cbe7f2,175,190,200
8a1678a54dc82206,ef7fa30364cbe7f2,-240,-165,-165
a4759c52378f9d1a,ef7fa30364cbe7f2,-115,170,185
dd1131c208475365,ef7fa30364cbe7f2,-175,-170,-165
33116969380185a9,efa1f6b42c86793c,-400,-213,-170
47fc0736929125bd,efa1f6b42c86793c,110,265,275
51ec53f442d2cc9b,efa1f6b42c86793c,-165,-175,-171
007e8e0d4a39d82c,efb96bf3e9ada36f,250,163,195
2b1ac5d8f98639bf,efb96bf3e9ada36f,115,110,122
5980ab31e4718a83,efb96bf3e9ada36f,-190,-230,-163
73c97d5c314f1270,efb96bf3e9ada36f,-125,-152,-130
81f2f2d4b0302590,efb96bf3e9ada36f,-175,-200,-194
962aab0abdd34173,efb96bf3e9ada36f,-125,-106,124
9861b6d04e6ed43c,efb96bf3e9ada36f,120,120,145
b87863a2de433824,efb96bf3e9ada36f,-145,-240,-222
b959e2c1d16ff832,efb96bf3e9ada36f,-215,-275,-250
f9ec8bedc15ece93,efb96bf3e9ada36f,-340,-400,-350
0fea1cff62e26b46,efb9a43415a56d34,-280,-310,-295
2d323659e430bc92,efb9a43415a56d34,185,170,175
0daf776bd222daad,efc67b07eed39794,-210,-260,-225
2cec230248d7eb97,efc67b07eed39794,205,260,290
814d481e79e9a525,efc67b07eed39794,150,110,125
eb30c9c975e15436,efc67b07eed39794,275,155,180
fd088ce1481315a5,efc67b07eed39794,350,540,650
31535a79c5959be8,eff47295daf721a6,-350,-280,-280
68a93f8eb34f3251,eff47295daf721a6,-165,-175,-170
7c883cf0b5eedc59,eff47295daf721a6,125,175,180
ba7250ef080d1603,eff47295daf721a6,-245,-160,-160
c739195deef32b45,eff47295daf721a6,164,195,195
e2a61ec3bc83da98,eff47295daf721a6,115,115,115
ec041009ce404879,eff47295daf721a6,175,175,175
ef6a0ee848382391,eff47295daf721a6,-260,-185,-185
1f5c71dd2a0672ac,effd9de9937996f8,-125,-130,-110
30553d630491094a,effd9de9937996f8,-210,-235,-220
39d188fa9b95d550,effd9de9937996f8,205,150,180
43d1693f0198a93e,effd9de9937996f8,-170,-215,-210
7cde85d46dc0bebe,effd9de9937996f8,-135,-210,-194
851645c373f50e16,effd9de9937996f8,-145,-200,-190
8bcdb1c3418fe739,effd9de9937996f8,-145,-170,-160
b66ac52bfb217761,effd9de9937996f8,-160,-110,-105
b80ef7cdc36ab48b,effd9de9937996f8,120,156,160
ba38b96f39db78c0,effd9de9937996f8,-110,175,185
c67e5fec8e1876f0,effd9de9937996f8,200,100,100
ca531425f5c042db,effd9de9937996f8,210,265,290
d52a5d085bfa569b,effd9de9937996f8,110,-225,-185
de65739f00350c58,effd9de9937996f8,110,-104,105
dfc8c5161ea0ccb5,effd9de9937996f8,105,-101,120
e9eab0fa03eecd9b,effd9de9937996f8,-145,-189,-185
00ee51bba08b7a08,f00ac08ab056af5d,-180,-235,-200
3adecfc4727a8d73,f00ac08ab056af5d,-180,-260,-227
4ec249e549309b16,f00ac08ab056af5d,-125,-184,-165
6163c18411aca830,f00ac08ab056af5d,-300,-425,-360
8c140756bf43dcc2,f00ac08ab056af5d,-280,-550,-395
c420c376cc1d149c,f00ac08ab056af5d,-275,-250,-225
dbb5d682a2d7f584,f00ac08ab056af5d,-455,-525,-455
e294a1e5723011db,f00ac08ab056af5d,-230,-400,-333
031647c36d12788f,f046d724d2a84ac5,-260,-900,-833
19fc916df1f0e6ff,f046d724d2a84ac5,-185,-1200,-325
605c2ad801f594b3,f046d724d2a84ac5,160,210,210
97b7638c592a95a9,f046d724d2a84ac5,115,170,170
b7ff74563d034519,f046d724d2a84ac5,-365,-600,-455
ee1c1e9037fee21e,f046d724d2a84ac5,135,100,107
f56c6646b54c0662,f046d724d2a84ac5,250,445,450
a29236fcb395f443,f0abbb6f3444dae7,115,135,135
d215c4e6dc1346ae,f0abbb6f3444dae7,350,315,315
0fed97329b78b887,f0fad0e9f3b65752,350,600,600
af9927b5589e708b,f0fad0e9f3b65752,130,225,270
037c68d03c970609,f0feeb2192937424,100,-152,-150
0c9faf26efe2cdcc,f0feeb2192937424,100,110,140
0f9679fda36f7f41,f0feeb2192937424,-130,-155,-152
0ffbf3096a13b47e,f0feeb2192937424,-170,-170,-152
18c67631b76c18e5,f0feeb2192937424,-360,-350,-330
27bfb9205119f23b,f0feeb2192937424,180,208,225
2a43df4cc047a28b,f0feeb2192937424,-142,-152,-130
2e200563dd7c4922,f0feeb2192937424,220,225,250
32b030138bfd4f88,f0feeb2192937424,250,230,245
3b6dfd089301d16e,f0feeb2192937424,235,195,215
451525a1abe30a91,f0feeb2192937424,175,525,550
52311c2cd0c84d67,f0feeb2192937424,110,-125,-105
5f31f3e32669f5b9,f0feeb2192937424,300,260,300
646c79a7ecd12e5f,f0feeb2192937424,130,140,165
6c2c6a6e3f4d04db,f0feeb2192937424,500,350,440
7006a98fe9944571,f0feeb2192937424,-215,-178,-170
70afe9e0d2422252,f0feeb2192937424,124,120,160
7df5998eca143c04,f0feeb2192937424,110,110,125
903d2c361d005b70,f0feeb2192937424,-120,110,142
97c76d44699f7c93,f0feeb2192937424,-105,180,215
af5b940f2c686524,f0feeb2192937424,-180,-189,-170
b88b170a7fe40544,f0feeb2192937424,105,-235,-220
c300085cc08357b5,f0feeb2192937424,-210,-625,-550
c94c3e4bbed24421,f0feeb2192937424,-245,-340,-330
cb9654746447b934,f0feeb2192937424,140,135,145
d643fc29c147d33c,f0feeb2192937424,-165,-185,-175
f20e742e6b0c0b3b,f0feeb2192937424,-175,-135,-132
f4817d5cbe9be532,f0feeb2192937424,-148,-120,-110
f549164690d723bb,f0feeb2192937424,120,160,185
34c39a5a5917e0ec,f1175ea3aafbf351,175,193,210
438fbdd4cf27e324,f1175ea3aafbf351,175,-125,-111
4a5e5232346993c7,f1175ea3aafbf351,-110,160,200
7f47865cfb9b0d55,f12f979b657ab876,200,195,195
0fca825e14429c1f,f139d6836efd43dd,-500,-600,-500
2a2b00e9bfd089cc,f14cf73e51b29254,-300,-300,-277
3c00f34f20c8a189,f14cf73e51b29254,-192,-320,-250
52f87252af59e23b,f14cf73e51b29254,-105,-180,102
5538d15c4eeac3b3,f14cf73e51b29254,-265,-278,-250
856468ba24a37fcc,f14cf73e51b29254,170,100,130
972e17c1b98fca06,f14cf73e51b29254,-115,-220,-170
ae989e21c3839b49,f14cf73e51b29254,-275,-400,-320
cc477d322638ba30,f14cf73e51b29254,-245,-250,-225
cd3bb8a2824fbf22,f14cf73e51b29254,-225,-250,-225
db49619221b282af,f14cf73e51b29254,126,-118,110
0320a6a967069571,f14f644d41ade29f,200,180,250
08c04f18b0f58d71,f14f644d41ade29f,350,500,675
0c2e3988793b418c,f14f644d41ade29f,700,800,900
1496969c1497dc85,f14f644d41ade29f,300,400,460
37ae5c09d6f03f33,f14f644d41ade29f,170,188,205
46fa8e79fe8a9539,f14f644d41ade29f,-120,114,140
47362cae6ba0e077,f14f644d41ade29f,250,260,335
6bdf0756fb57aced,f14f644d41ade29f,116,-125,-116
7b909acede0a26eb,f14f644d41ade29f,-120,-175,-140
857e8facd8ff7c36,f14f644d41ade29f,-150,-230,-215
9cb78122a23e6a7d,f14f644d41ade29f,-110,100,127
